timesteps,callback_step,reward_mean,reward_min,reward_max,done_rate,action_abs_mean,action_std,spikes_mean,state_fr_mean,state_peak_vm_mean,state_last_mp_mean,period_mean,amplitude_mean,duty_cycle_mean,delay_mean,electrode_radius_mean,train_actor_loss,train_critic_loss,train_ent_coef,train_ent_coef_loss
400,50,2.5690821632956653,0.769976909514323,6.186984755580319,1.0,0.5523484179849084,0.5857601997797588,3.5,0.5551094111119164,0.7513686289783241,-0.6440757259677722,19.270682046021882,644.9110151921232,0.6012736987265863,17.56226770331618,0.5360386034318876,nan,nan,nan,nan
800,100,2.3986538960410333,0.9800000000000001,4.011621711702245,1.0,0.5291060756076984,0.5881654645182982,2.625,0.51344042660371,0.7591812299762257,-0.6428206808503593,15.3193300878099,382.1337237250874,0.45591001447362234,12.86184229480037,0.5108579892885108,nan,nan,nan,nan
1200,150,2.4577992220231546,0.0,5.36050448892516,1.0,0.43425204471848783,0.5180501839688624,3.875,0.6145468396643873,0.5891975669535734,-0.6496458450579982,8.715960874944628,683.3561297768049,0.5113660721313555,14.138110469165076,0.5427197184884172,nan,nan,nan,nan
1600,200,3.663692056743952,1.590025203550347,7.268510309458015,1.0,0.5177149541409269,0.581913541255003,4.875,0.6959282178391963,0.746516781948859,-0.6602160613807349,11.215361809413329,399.9238328961254,0.8463817127460804,11.944981060386137,0.4595853057105397,nan,nan,nan,nan
2000,250,1.2987058450861806,0.0,2.0948117930308428,1.0,0.5906222306501825,0.666230235087369,1.5,0.32006309391313953,0.6049851802387748,-0.6225847237550451,10.00471137653386,456.48989554193133,0.5114708580064996,22.249091390665722,0.5198476888946727,nan,nan,nan,nan
2400,300,2.228076131133227,1.001234780012159,4.779157473355419,1.0,0.47520652132309205,0.5414905185440196,3.75,0.5993105833594036,0.7649981124866366,-0.6621423321962802,14.765548418202908,548.3444666100899,0.5164083161708126,12.777169682247187,0.4738968197805954,nan,nan,nan,nan
2800,350,1.8313330216499781,0.0,3.4724280031140413,1.0,0.45638937591916273,0.5429474576326546,2.25,0.4353816136896697,0.5922855005834504,-0.6400249007987744,18.6719917247566,409.94907959925547,0.4862011744553097,17.55795005514855,0.4885303382128481,nan,nan,nan,nan
3200,400,1.6185137415625197,0.0,4.268167406803916,1.0,0.4628452466407499,0.5551573774816396,2.625,0.4789106437262601,0.6049901754497298,-0.6431680168366817,13.097656638151353,576.5184003415488,0.45538594714495484,16.64708773653678,0.49940225855646825,nan,nan,nan,nan
3600,450,2.7745832331143525,0.857394079621141,4.854359770984668,1.0,0.45946582558142846,0.5324009288357373,4.25,0.6575828210681032,0.7460175056092728,-0.6547064606147635,15.306886816804248,584.8315115760632,0.5493267396173463,12.241760677702139,0.4927996452032414,nan,nan,nan,nan
4000,500,2.064278301506371,0.0,5.393703950074765,1.0,0.4806254038567812,0.5578005538394543,2.75,0.4904579673870793,0.5858687670724965,-0.625820380187349,17.622536105172816,643.194543629317,0.3923504630692398,15.926150849518592,0.4540936908380905,nan,nan,nan,nan
4400,550,2.6429894300804118,0.0,7.218309925292067,1.0,0.5439186698894224,0.6176895980855729,3.375,0.5185768347735736,0.4415621372763278,-0.630034183915291,15.475417694914622,458.13624349608455,0.633140293587922,12.747260216541488,0.5030441904005392,nan,nan,nan,nan
4800,600,1.4563276837880759,0.6099009500641053,2.928458360415285,1.0,0.46680251895912434,0.5501648459312911,1.75,0.36432847377913863,0.7442713208184447,-0.6326244064311737,11.383830856277978,504.5198639409023,0.4514264375337048,20.573971757380626,0.5066512949056732,nan,nan,nan,nan
5200,650,1.23779939409295,-5.873333333333335,5.539999999999999,1.0,0.9571809594344813,0.9623841670177627,8.0,0.9104613257567147,0.725536995399309,-0.6741106102676455,0.584676330895163,963.43739842996,0.9827342460572255,0.374191768351011,0.47426494632165006,-2.4148768186569214,7.115193605422974,nan,nan
5600,700,1.0048996176100096,0.0,3.9052560452870297,1.0,0.9326414609240601,0.8128177551338698,1.0,0.19123632241476707,-0.038498611759819834,-0.5612858708461161,1.2048679637833264,30.668544030049816,0.9660123713687062,0.896261497400701,0.4850895326937358,-3.2843244075775146,5.850459933280945,nan,nan
6000,750,0.1353062023771204,0.0,1.0804134722375602,1.0,0.911038339312654,0.11280829632437808,0.125,0.027759124806230783,-0.3625007632878412,-0.5308714483163681,1.1903058488003442,63.18346527405083,0.06405819102539681,0.6233692669775337,0.5003668113645812,-3.142176330089569,5.560811936855316,nan,nan
6400,800,0.7699683028626638,0.0,5.060583802987575,1.0,0.7917553493918241,0.5816605014505752,0.75,0.12910134138026,-0.2017236523807531,-0.5518365351420528,0.9591581607470288,20.232565464247898,0.6828450881395839,1.7989732325077057,0.507380815721442,-2.829766273498535,5.4739349484443665,nan,nan
6800,850,4.959205407061183,-7.776821619879991,9.766666666666666,1.0,0.8789040156407282,0.797786993265044,7.125,0.8313784574338519,0.7686526439537069,-0.7185243064745913,0.5993843575910431,971.8417825642973,0.18383682021463754,0.5636492231860757,0.4693111251846497,-3.1620765924453735,5.184509634971619,nan,nan
7200,900,4.523550749640629,0.0,10.485935625946935,1.0,0.8353626188472845,0.7716634164624112,5.5,0.6499449609912431,0.4207536715413845,-0.6224755677766005,1.4437145606661212,945.1401839032769,0.2078207068226766,1.3889513653703034,0.4836409435532733,-3.8687220215797424,6.043050289154053,nan,nan
7600,950,5.467123161141201,0.0,11.033333333333333,1.0,0.8386069249172579,0.7906068362735652,6.5,0.6912197970322289,0.4132512175151656,-0.6097995982638557,0.9176897817151619,967.1164136379957,0.2791672541729349,0.30898686731234193,0.4600250897447007,-4.136939287185669,6.326862454414368,nan,nan
8000,1000,3.845528390817448,0.0,7.350308264057696,1.0,0.8876340644401353,0.8169294934027735,4.625,0.6389686397974617,0.4372197371155975,-0.6012217963619403,0.32808550916612145,982.9918727627955,0.19914728606407153,0.18178480211645365,0.48741423345181356,-4.324624180793762,7.005936920642853,nan,nan
8400,1050,4.684356691672119,0.0,7.9670104640101895,1.0,0.8654121249855962,0.7851569503676626,6.75,0.8013413804494698,0.5867377320772742,-0.6343930799803659,0.6872108216391642,969.784633256495,0.16737178661627694,1.7225328460335732,0.47206983393036434,-4.4493168592453,8.041095793247223,nan,nan
8800,1100,4.527365704114921,0.0,9.344611852109455,1.0,0.916124727926217,0.8069802904757232,6.0,0.6773891336363909,0.4362280805726276,-0.6370892655511223,0.6936167745664715,965.124660404399,0.10880514643969946,0.3083160670939833,0.4985855429477449,-4.512448191642761,8.983453154563904,nan,nan
9200,1150,5.808574254647661,0.0,10.07084088062938,1.0,0.7303569496725686,0.632154528881399,7.625,0.8140990038596914,0.5901221713237559,-0.642261025138863,1.2147777442174266,796.4266221388243,0.2665052461787127,1.093315965263173,0.49418913140664045,-4.944945931434631,9.0914546251297,nan,nan
9600,1200,4.149751847775147,0.0,10.444949418506976,1.0,0.7992181204990629,0.6561934290099238,4.75,0.5586351892856205,0.2803780510574305,-0.5887553810293766,0.6982746166340075,805.0369493721519,0.16279787871986626,0.8792783841272467,0.4997934133223765,-5.216098785400391,9.65024584531784,nan,nan
